symbol,name,current_price,market_cap,pe_ratio,pb_ratio,roe,eps,book_value,beta,peg_ratio,roa,debt_to_equity,current_ratio,quick_ratio,revenue_growth,earnings_growth,operating_margin,net_margin,profit_margin,dividend_yield,volume,sector,market_cap_category,last_updated
NSE:NECCLTD-EQ,NORTH EAST CARRY CORP LTD,20.63,4126.0,12.24,1.77,16.1,6.642860000000001,11.655367231638417,1.46,1.5204968944099377,7.703349282296652,1.09,1.5,1.125,18.0,15.299999999999999,12.880000000000003,9.016000000000002,9.016000000000002,2.59,134762,Others,small_cap,2025-10-04 10:06:03.349044
NSE:PVTBANKADD-EQ,DSPAMC - DSPPVBKETF,27.44,4116.0,15.44,2.23,11.96,4.922736,12.304932735426009,1.33,2.5819397993311033,7.920529801324504,0.51,2.0,1.5,18.0,15.299999999999999,9.568000000000001,6.6976,6.6976,2.25,63912,Others,small_cap,2025-10-04 10:06:04.583428
NSE:HINDMOTORS-EQ,HINDUSTAN MOTORS LIMITED,20.47,4094.0,15.42,1.63,17.31,7.086714,12.558282208588958,1.32,1.781629116117851,9.356756756756756,0.85,2.5,1.875,25.0,21.25,20.772,14.540399999999998,14.540399999999998,2.92,473382,Technology,small_cap,2025-10-04 05:21:33.267226
NSE:GULFPETRO-EQ,GP PETROLEUMS LIMITED,40.41,4041.0,14.19,1.53,18.82,7.605161999999999,26.41176470588235,1.01,1.5079702444208287,12.220779220779221,0.54,2.5,1.875,25.0,21.25,22.584,15.808799999999998,15.808799999999998,2.66,38602,Technology,small_cap,2025-10-04 10:06:06.594876
NSE:RAJSREESUG-EQ,RAJSHREE SUGAR & CHEMICAL,40.32,4032.0,7.62,2.22,12.35,4.97952,18.16216216216216,1.09,1.234008097165992,5.7981220657277,1.13,1.5,1.125,18.0,15.299999999999999,9.88,6.916,6.916,2.67,21790,Others,small_cap,2025-10-04 19:06:25.529157
NSE:PCJEWELLER-EQ,PC JEWELLER LTD,13.41,4023.0,15.44,1.59,14.2,5.71266,8.433962264150942,1.17,2.174647887323944,8.022598870056497,0.77,2.0,1.5,18.0,15.299999999999999,11.36,7.951999999999999,7.951999999999999,2.03,163467207,Others,small_cap,2025-10-08 03:24:46.972943
NSE:PTL-EQ,PTL ENTERPRISES LTD,39.92,3992.0,11.27,1.73,17.4,6.9460799999999985,23.075144508670522,1.38,1.2954022988505747,9.35483870967742,0.86,2.0,1.5,18.0,15.299999999999999,13.92,9.744,9.744,2.26,33054,Others,small_cap,2025-10-04 10:06:07.061594
NSE:GREENPOWER-EQ,ORIENT GREEN POWER CO LTD,13.3,3990.0,5.61,1.72,9.33,3.72267,7.732558139534884,1.22,1.122,7.015037593984962,0.33,2.5,1.875,18.0,15.299999999999999,5.598,3.9185999999999996,3.9185999999999996,2.33,1999843,Energy,small_cap,2025-10-04 05:21:33.267226
NSE:GUJRAFFIA-EQ,GUJARAT RAFFIA INDUST LTD,39.8,3980.0,14.99,2.0,18.69,7.438620000000001,19.9,1.2,1.6040663456393793,9.941489361702128,0.88,2.0,1.5,18.0,15.299999999999999,14.952000000000002,10.4664,10.4664,3.0,4545,Others,small_cap,2025-10-04 19:06:27.428279
NSE:XTGLOBAL-EQ,XTGLOBAL INFOTECH LIMITED,39.64,3964.0,12.61,1.31,16.78,6.651591999999999,30.259541984732824,1.49,1.502979737783075,10.358024691358025,0.62,2.5,1.875,25.0,21.25,20.136,14.095199999999998,14.095199999999998,2.67,33833,Technology,small_cap,2025-10-04 10:06:06.979980
NSE:URJA-EQ,URJA GLOBAL LIMITED,13.2,3960.0,9.11,1.64,19.36,7.66656,8.048780487804878,1.41,0.9411157024793388,9.046728971962619,1.14,2.5,1.875,25.0,21.25,23.232,16.2624,16.2624,3.04,855079,Technology,small_cap,2025-10-04 05:21:33.267226
NSE:CTE-EQ,CAMBRIDGE TECH ENTER LTD,39.44,3944.0,8.7,1.95,12.31,4.855064,20.225641025641025,1.17,1.4134849715678308,7.941935483870968,0.55,2.5,1.875,25.0,21.25,14.772,10.340399999999999,10.340399999999999,2.94,4861,Technology,small_cap,2025-10-04 19:06:27.383255
NSE:SPLIL-EQ,SPL INDUSTRIES LIMITED,39.11,3911.0,16.18,1.02,16.02,6.265422,38.34313725490196,1.4,2.0199750312109863,8.431578947368422,0.9,2.5,1.875,25.0,21.25,19.224,13.4568,13.4568,2.23,15396,Technology,small_cap,2025-10-04 19:06:26.028163
NSE:NEXT30ADD-EQ,DSPAMC - NEXT30ADD,39.06,3906.0,11.52,1.19,16.5,6.4449000000000005,32.82352941176471,1.04,1.3963636363636363,9.01639344262295,0.83,2.0,1.5,18.0,15.299999999999999,13.200000000000001,9.24,9.24,2.43,925,Others,small_cap,2025-10-05 08:24:34.984231
NSE:SNXT30BEES-EQ,NIPPONAMC - SNXT30BEES,39.01,3901.0,9.89,1.3,17.48,6.818947999999999,30.007692307692306,1.08,1.131578947368421,9.151832460732983,0.91,2.0,1.5,18.0,15.299999999999999,13.984000000000002,9.7888,9.7888,3.26,7899,Others,small_cap,2025-10-04 19:06:26.972908
NSE:AROGRANITE-EQ,ARO GRANITE IND. LTD.,38.65,3865.0,29.47,2.99,23.93,9.248944999999999,12.926421404682273,1.28,2.4630171333054744,17.34057971014493,0.38,2.5,1.875,25.0,21.25,28.715999999999998,20.1012,20.1012,0.59,33247,Technology,small_cap,2025-10-04 19:06:25.161423
NSE:ALMONDZ-EQ,ALMONDZ GLOBAL SEC LTD,19.0,3800.0,9.49,2.17,16.16,6.1408000000000005,8.755760368663594,1.04,1.1745049504950495,9.975308641975309,0.62,2.0,1.5,18.0,15.299999999999999,12.928,9.0496,9.0496,2.99,176679,Others,small_cap,2025-10-04 06:58:21.629238
NSE:JAIPURKURT-EQ,NANDANI CREATION LIMITED,37.79,3779.0,16.43,1.46,13.24,5.003396,25.883561643835616,1.2,2.4818731117824773,7.396648044692737,0.79,2.5,1.875,25.0,21.25,15.888,11.121599999999999,11.121599999999999,3.02,2060,Technology,small_cap,2025-10-05 08:24:34.692963
NSE:MOLOWVOL-EQ,MOTILALAMC - MOLOWVOL,37.6,3760.0,10.53,1.73,14.54,5.46704,21.734104046242777,1.01,1.4484181568088033,7.058252427184465,1.06,1.5,1.125,18.0,15.299999999999999,11.632,8.142399999999999,8.142399999999999,2.19,44443,Others,small_cap,2025-10-04 10:06:06.135826
NSE:AVONMORE-EQ,AVONMORE CAP&MGT SERV LTD,18.78,3756.0,13.68,0.98,15.12,5.679072,19.16326530612245,1.26,1.8095238095238095,9.50943396226415,0.59,2.0,1.5,18.0,15.299999999999999,12.096,8.4672,8.4672,3.19,110425,Others,small_cap,2025-10-04 06:58:23.448297
NSE:GSS-EQ,GSS INFOTECH LIMITED,24.93,3739.5,9.39,1.68,17.99,6.7273605,14.839285714285715,1.2,1.0439132851584214,10.772455089820358,0.67,2.5,1.875,25.0,21.25,21.587999999999997,15.111599999999997,15.111599999999997,3.26,68775,Technology,small_cap,2025-10-04 19:06:24.938213
NSE:ORIENTCER-EQ,ORIENT CERATECH LIMITED,37.06,3706.0,16.16,1.14,15.38,5.699828000000001,32.50877192982457,1.32,2.1014304291287385,8.689265536723164,0.77,2.5,1.875,25.0,21.25,18.456,12.919199999999998,12.919199999999998,2.66,29242,Technology,small_cap,2025-10-04 10:06:07.300904
NSE:SUBEXLTD-EQ,SUBEX LTD,12.35,3705.0,12.44,1.65,13.23,4.901715,7.484848484848485,1.06,1.8805744520030232,6.784615384615385,0.95,2.0,1.5,18.0,15.299999999999999,10.584000000000001,7.4088,7.4088,3.06,699063,Others,small_cap,2025-10-04 05:21:33.267226
NSE:BALKRISHNA-EQ,BALKRISHNA PAPER MILLS L,24.68,3702.0,13.47,1.35,12.78,4.7311559999999995,18.28148148148148,1.02,2.107981220657277,8.088607594936708,0.58,2.0,1.5,18.0,15.299999999999999,10.224,7.1568,7.1568,2.55,79418,Others,small_cap,2025-10-04 10:06:03.983701
NSE:CAPTRUST-EQ,CAPITAL TRUST LIMITED,36.94,3694.0,7.39,1.46,13.38,4.942572,25.301369863013697,1.43,1.1046337817638265,6.757575757575758,0.98,2.5,1.875,25.0,21.25,16.056,11.2392,11.2392,2.69,32602,Technology,small_cap,2025-10-04 10:06:07.093663
NSE:SEPC-EQ,SEPC LIMITED,12.16,3648.0,8.56,2.27,14.37,5.242176,5.356828193832599,1.41,1.1913709116214337,7.009756097560976,1.05,2.5,1.875,25.0,21.25,17.244,12.070799999999998,12.070799999999998,2.71,4492203,Technology,small_cap,2025-10-04 05:21:33.267226
NSE:TECH-EQ,BIRLASLAMC - TECH,36.22,3622.0,15.61,1.59,12.86,4.657892,22.779874213836475,1.19,2.4276827371695178,7.065934065934067,0.82,2.5,1.875,25.0,21.25,15.431999999999999,10.802399999999999,10.802399999999999,2.45,24257,Technology,small_cap,2025-10-04 19:06:25.327202
NSE:HDFCNIFIT-EQ,HDFCAMC - HDFCNIFIT,35.63,3563.0,27.75,4.64,24.42,8.700846,7.678879310344828,1.37,2.2727272727272725,21.05172413793104,0.16,2.5,1.875,25.0,21.25,29.304000000000002,20.5128,20.5128,1.04,46816,Technology,small_cap,2025-10-04 10:06:05.646059
NSE:RETAIL-EQ,JHS SVENDGAARD RETAIL V L,35.43,3543.0,15.79,1.31,17.36,6.150648,27.045801526717558,1.43,1.8191244239631337,9.383783783783784,0.85,2.0,1.5,18.0,15.299999999999999,13.888,9.721599999999999,9.721599999999999,2.14,16310,Others,small_cap,2025-10-04 19:06:25.949619
NSE:GENUSPAPER-EQ,GENUS P&B LIMITED,17.68,3536.0,14.24,1.13,14.56,5.148416000000001,15.646017699115045,1.23,1.956043956043956,7.28,1.0,2.5,1.875,25.0,21.25,17.472,12.2304,12.2304,2.56,173288,Technology,small_cap,2025-10-04 06:58:21.705095
NSE:ITETFADD-EQ,DSPAMC - DSPITETF,35.21,3521.0,13.97,3.83,20.2,7.112419999999999,9.193211488250652,1.53,1.3831683168316833,14.852941176470589,0.36,2.5,1.875,25.0,21.25,24.24,16.967999999999996,16.967999999999996,1.56,36403,Technology,small_cap,2025-10-04 10:06:06.776317
NSE:RTNPOWER-EQ,RATTANINDIA POWER LIMITED,11.66,3498.0,13.23,1.54,14.92,5.219015999999999,7.571428571428571,1.09,1.7734584450402144,9.267080745341616,0.61,2.5,1.875,25.0,21.25,17.904,12.5328,12.5328,2.98,13388283,Technology,small_cap,2025-10-04 05:21:33.267226
NSE:MIDSELIETF-EQ,ICICI PRUD MIDCAP SEL ETF,17.39,3478.0,9.85,1.59,14.48,5.036144,10.937106918238994,1.46,1.3604972375690607,6.928229665071771,1.09,1.5,1.125,18.0,15.299999999999999,11.584000000000001,8.1088,8.1088,2.48,172759,Others,small_cap,2025-10-04 06:58:21.721979
NSE:OILIETF-EQ,ICICIPRAMC - OILIETF,11.55,3465.0,15.49,1.68,15.39,5.332635,6.875000000000001,0.95,2.0129954515919426,10.125,0.52,2.0,1.5,18.0,15.299999999999999,9.234,6.4638,6.4638,3.15,1999030,Energy,small_cap,2025-10-04 05:21:33.267226
NSE:ZEEMEDIA-EQ,ZEE MEDIA CORPORATION LTD,11.53,3459.0,11.79,1.52,17.68,6.115512,7.5855263157894735,1.3,1.333710407239819,8.5,1.08,1.5,1.125,18.0,15.299999999999999,14.144,9.9008,9.9008,3.44,1050754,Others,small_cap,2025-10-04 05:21:33.267226
NSE:SUTLEJTEX-EQ,SUTLEJ TEXT & INDUS LTD,34.45,3445.0,11.99,1.72,12.47,4.295915,20.02906976744186,1.07,1.9230152365677626,8.313333333333334,0.5,2.0,1.5,18.0,15.299999999999999,9.976,6.9832,6.9832,3.09,20571,Others,small_cap,2025-10-04 19:06:25.615654
NSE:PIONEEREMB-EQ,PIONEER EMBROIDERIES LTD,34.26,3425.9999999999995,11.63,2.41,14.87,5.094461999999998,14.21576763485477,1.39,1.5642232683254877,9.532051282051281,0.56,2.0,1.5,18.0,15.299999999999999,11.896,8.3272,8.3272,2.5,9278,Others,small_cap,2025-10-04 19:06:26.807036
NSE:TATAGOLD-EQ,TATAAML-TATAGOLD,11.39,3417.0,10.33,1.08,13.25,4.527525,10.546296296296296,1.25,1.559245283018868,6.527093596059112,1.03,1.5,1.125,18.0,15.299999999999999,10.600000000000001,7.420000000000001,7.420000000000001,2.94,48770448,Others,small_cap,2025-10-04 10:06:02.634401
NSE:NAGREEKEXP-EQ,NAGREEKA EXPORTS LTD.,34.08,3408.0,10.13,1.34,19.56,6.666048,25.43283582089552,1.28,1.0357873210633948,10.134715025906734,0.93,2.0,1.5,18.0,15.299999999999999,15.648,10.9536,10.9536,2.1,37247,Others,small_cap,2025-10-04 10:06:06.700448
NSE:DAMODARIND-EQ,DAMODAR INDUSTRIES LTD,33.98,3397.9999999999995,8.37,2.26,14.01,4.760597999999999,15.035398230088495,1.18,1.1948608137044967,7.005,1.0,1.5,1.125,18.0,15.299999999999999,11.208,7.845599999999999,7.845599999999999,2.19,4303,Others,small_cap,2025-10-04 19:06:27.502805
NSE:ASHIMASYN-EQ,ASHIMA LTD,22.58,3386.9999999999995,7.93,1.75,19.44,6.584328,12.902857142857142,1.29,0.8158436213991769,10.740331491712707,0.81,2.0,1.5,18.0,15.299999999999999,15.552000000000001,10.8864,10.8864,2.51,53915,Others,small_cap,2025-10-04 19:06:25.012786
NSE:NIFTY100EW-EQ,KOTAKMAMC - NIFTY100EW,33.41,3340.9999999999995,13.85,1.07,13.44,4.490303999999999,31.224299065420556,1.3,2.0610119047619047,6.492753623188404,1.07,1.5,1.125,18.0,15.299999999999999,10.752,7.5264,7.5264,2.01,16400,Others,small_cap,2025-10-04 19:06:25.938711
NSE:SBGLP-EQ,SURATWWALA BUS GROUP LTD,33.4,3340.0,9.64,1.06,14.11,4.71274,31.509433962264147,1.06,1.3664068036853296,8.062857142857142,0.75,2.0,1.5,18.0,15.299999999999999,11.288,7.901599999999999,7.901599999999999,2.92,9699,Others,small_cap,2025-10-04 19:06:26.746918
NSE:NGIL-EQ,NAKODA GROUP OF IND. LTD,33.2,3320.0000000000005,12.4,1.71,15.85,5.2622,19.415204678362574,1.2,1.5646687697160884,9.90625,0.6,2.0,1.5,18.0,15.299999999999999,12.68,8.876,8.876,3.09,47739,Others,small_cap,2025-10-04 10:06:05.593590
NSE:INDBANK-EQ,INDBANK MERCH BANK,32.99,3299.0000000000005,13.3,1.76,13.29,4.384371000000001,18.744318181818183,1.3,2.0015048908954105,7.2228260869565215,0.84,1.1,0.8250000000000001,18.0,15.299999999999999,3.9869999999999997,2.7908999999999997,2.7908999999999997,2.91,40276,Banking,small_cap,2025-10-04 10:06:06.478851
NSE:KOHINOOR-EQ,KOHINOOR FOODS LIMITED,32.94,3293.9999999999995,13.73,1.26,17.94,5.9094359999999995,26.142857142857142,1.41,1.5306577480490524,11.80263157894737,0.52,2.5,1.875,25.0,21.25,21.528000000000002,15.069600000000001,15.069600000000001,2.71,40004,Technology,small_cap,2025-10-04 10:06:06.503851
NSE:AONEGOLD-EQ,AONEAMC - AONEGOLD,10.96,3288.0000000000005,10.18,1.77,18.53,6.092664000000001,6.192090395480227,1.48,1.0987587695628709,11.029761904761905,0.68,2.0,1.5,18.0,15.299999999999999,14.824000000000002,10.376800000000001,10.376800000000001,3.19,864200,Others,small_cap,2025-10-10 19:05:37.550234
NSE:HINDCON-EQ,HINDCON CHEMICALS LIMITED,32.6,3260.0,12.76,1.85,14.1,4.5966000000000005,17.62162162162162,1.44,1.8099290780141843,9.038461538461538,0.56,2.5,1.875,25.0,21.25,16.919999999999998,11.843999999999998,11.843999999999998,2.62,14484,Technology,small_cap,2025-10-04 19:06:26.168156
NSE:MULTICAP-EQ,MIRAEAMC - MULTICAP,16.15,3229.9999999999995,16.07,1.7,13.61,4.396029999999999,9.5,1.27,2.3614988978692137,6.943877551020408,0.96,2.0,1.5,18.0,15.299999999999999,10.888,7.621599999999999,7.621599999999999,2.94,112688,Others,small_cap,2025-10-04 06:58:23.343136
NSE:SBINEQWETF-EQ,SBIAMC - SBINEQWETF,32.27,3227.0000000000005,8.26,2.06,17.44,5.627888000000001,15.665048543689322,1.27,0.9472477064220183,10.968553459119498,0.59,2.0,1.5,18.0,15.299999999999999,13.952000000000002,9.7664,9.7664,3.49,16243,Others,small_cap,2025-10-04 19:06:25.955541
NSE:MON50EQUAL-EQ,MOTILALAMC - MON50EQUAL,32.19,3218.9999999999995,11.42,1.26,16.12,5.1890279999999995,25.547619047619044,1.2,1.4168734491315136,7.98019801980198,1.02,1.5,1.125,18.0,15.299999999999999,12.896,9.0272,9.0272,2.77,4530,Others,small_cap,2025-10-04 19:06:27.438226
NSE:MID150CASE-EQ,ZERODHAAMC - MID150CASE,10.67,3201.0,11.72,1.74,16.02,5.128002,6.132183908045977,1.03,1.463171036204744,8.300518134715025,0.93,2.0,1.5,18.0,15.299999999999999,12.816,8.9712,8.9712,2.35,1518636,Others,small_cap,2025-10-04 05:21:33.267226
NSE:NIFTYQLITY-EQ,BIRLASLAMC - NIFTYQLITY,21.33,3199.4999999999995,17.79,4.96,16.35,5.2311825,4.300403225806451,1.24,2.1761467889908253,13.401639344262296,0.22,2.5,1.875,25.0,21.25,19.62,13.734,13.734,1.77,61178,Technology,small_cap,2025-10-04 10:06:04.710363
NSE:TOP100CASE-EQ,ZERODHAAMC - TOP100CASE,10.66,3198.0,11.92,1.04,13.15,4.20537,10.25,1.07,1.8129277566539923,6.261904761904762,1.1,1.5,1.125,18.0,15.299999999999999,10.520000000000001,7.364000000000001,7.364000000000001,3.11,717725,Others,small_cap,2025-10-04 05:21:33.267226
NSE:SHIVAMAUTO-EQ,SHIVAM AUTO.LTD,31.73,3173.0,15.65,2.84,9.91,3.144443,11.172535211267606,1.57,3.13,6.741496598639456,0.47,2.5,1.875,18.0,15.299999999999999,6.936999999999999,4.855899999999999,4.855899999999999,1.71,40982,Automobile,small_cap,2025-10-04 10:06:06.376480
NSE:QUAL30IETF-EQ,ICICIPRAMC - ICICIQTY30,21.08,3161.9999999999995,14.35,2.08,19.37,6.124794,10.134615384615383,1.09,1.481672689726381,11.95679012345679,0.62,2.0,1.5,18.0,15.299999999999999,15.496000000000002,10.8472,10.8472,2.12,98454,Others,small_cap,2025-10-04 06:58:23.967720
NSE:STEELXIND-EQ,STEEL EXCHANGE INDIA LTD,10.4,3120.0,7.38,1.95,19.65,6.130799999999999,5.333333333333334,1.16,0.751145038167939,9.538834951456309,1.06,1.5,1.125,18.0,15.299999999999999,15.719999999999999,11.003999999999998,11.003999999999998,2.38,2534390,Others,small_cap,2025-10-04 05:21:33.267226
NSE:METALIETF-EQ,ICICIPRAMC - METALIETF,10.35,3105.0,4.89,1.56,10.51,3.263355,6.634615384615384,1.75,0.9305423406279734,6.527950310559007,0.61,2.0,1.5,18.0,15.299999999999999,8.408,5.885599999999999,5.885599999999999,3.84,32821468,Others,small_cap,2025-10-04 05:21:33.267226
NSE:METAL-EQ,MIRAEAMC - METAL,10.33,3099.0,7.23,1.67,5.91,1.831509,6.185628742514971,1.68,1.4460000000000002,3.6257668711656446,0.63,2.0,1.5,18.0,15.299999999999999,4.728000000000001,3.3096,3.3096,3.35,3483026,Others,small_cap,2025-10-04 05:21:33.267226
NSE:RAMASTEEL-EQ,RAMA STEEL TUBES LIMITED,10.23,3069.0,11.75,1.13,12.48,3.830112,9.053097345132745,1.41,1.8830128205128205,8.0,0.56,2.5,1.875,25.0,21.25,14.975999999999999,10.483199999999998,10.483199999999998,2.78,18583670,Technology,small_cap,2025-10-04 05:21:33.267226
NSE:KOTARISUG-EQ,KOTHARI SUG & CHEM LTD.,30.59,3059.0,13.81,1.97,14.7,4.4967299999999994,15.527918781725889,1.09,1.8789115646258505,7.461928934010152,0.97,2.0,1.5,18.0,15.299999999999999,11.76,8.232,8.232,3.27,33560,Others,small_cap,2025-10-04 10:06:07.003778
NSE:SELMC-EQ,SEL MANUFACTURING CO LTD,30.52,3052.0,7.31,1.9,12.4,3.7844800000000003,16.063157894736843,1.11,1.179032258064516,6.2,1.0,1.5,1.125,18.0,15.299999999999999,9.920000000000002,6.944000000000001,6.944000000000001,2.91,3344,Others,small_cap,2025-10-05 08:24:34.439501
NSE:DIGIDRIVE-EQ,DIGIDRIVE DISTRIBUTORS L,30.51,3051.0,7.48,2.06,16.04,4.893804,14.810679611650485,1.03,0.9326683291770574,9.604790419161677,0.67,2.0,1.5,18.0,15.299999999999999,12.832,8.9824,8.9824,3.1,26857,Others,small_cap,2025-10-04 10:06:07.538432
NSE:PEARLPOLY-EQ,PEARL POLYMERS LTD,30.44,3044.0,9.0,1.52,18.24,5.552256,20.026315789473685,1.4,0.986842105263158,9.165829145728642,0.99,2.0,1.5,18.0,15.299999999999999,14.591999999999999,10.214399999999998,10.214399999999998,2.0,19432,Others,small_cap,2025-10-04 19:06:25.729051
NSE:UYFINCORP-EQ,U. Y. FINCORP LIMITED,15.16,3032.0,15.73,2.3,14.83,4.496456,6.591304347826087,1.34,2.121375590020229,7.888297872340426,0.88,2.5,1.875,25.0,21.25,17.796,12.457199999999998,12.457199999999998,2.49,201173,Technology,small_cap,2025-10-04 06:58:21.299402
NSE:HCL-INSYS-EQ,HCL INFOSYSTEMS LTD,15.06,3012.0,9.44,1.49,12.45,3.7499400000000005,10.10738255033557,1.02,1.5164658634538153,6.657754010695187,0.87,2.0,1.5,18.0,15.299999999999999,9.96,6.972,6.972,2.0,161897,Others,small_cap,2025-10-04 06:58:21.944297
NSE:TRU-EQ,TRUCAP FINANCE LIMITED,9.99,2997.0,10.32,2.0,18.87,5.655339000000001,4.995,1.41,1.093799682034976,10.36813186813187,0.82,1.1,0.8250000000000001,18.0,15.299999999999999,5.6610000000000005,3.9627,3.9627,2.9,713710,Banking,small_cap,2025-10-04 05:21:33.267226
NSE:AKASH-EQ,AKASH INFRA-PROJECTS LTD,29.89,2989.0,16.04,1.27,11.89,3.553921,23.53543307086614,1.08,2.6980656013456685,7.822368421052632,0.52,2.0,1.5,18.0,15.299999999999999,9.512,6.6584,6.6584,2.75,10515,Others,small_cap,2025-10-04 19:06:26.554856
NSE:MFML-EQ,MAHALAXMI FABRIC MILLS LT,29.87,2987.0,13.4,2.17,12.72,3.799464,13.764976958525347,1.27,2.1069182389937104,5.971830985915494,1.13,1.5,1.125,18.0,15.299999999999999,10.176000000000002,7.123200000000001,7.123200000000001,2.25,8675,Others,small_cap,2025-10-04 19:06:26.889408
NSE:RPPL-EQ,RAJSHREE POLYPACK LTD,19.84,2976.0,10.65,1.22,13.23,3.9372480000000003,16.262295081967213,1.45,1.6099773242630386,7.782352941176471,0.7,2.0,1.5,18.0,15.299999999999999,10.584000000000001,7.4088,7.4088,3.43,91219,Others,small_cap,2025-10-04 10:06:03.513153
NSE:COMPUSOFT-EQ,COMPUCOM SOFTWARE LTD,19.69,2953.5000000000005,11.18,1.72,19.19,5.667766500000002,11.447674418604652,1.37,1.1651902032308492,12.145569620253164,0.58,2.5,1.875,25.0,21.25,23.028000000000002,16.119600000000002,16.119600000000002,2.75,84927,Technology,small_cap,2025-10-04 10:06:03.798697
NSE:MSCIINDIA-EQ,KOTAKMAMC - MSCIINDIA,29.43,2943.0,15.99,1.87,19.17,5.641731000000001,15.737967914438501,1.24,1.6682316118935836,10.306451612903228,0.86,2.0,1.5,18.0,15.299999999999999,15.336000000000002,10.7352,10.7352,2.57,6057,Others,small_cap,2025-10-04 19:06:27.201011
NSE:HEALTHY-EQ,BIRLASLAMC - HEALTHY,14.68,2936.0,11.99,1.82,14.44,4.239584,8.065934065934066,1.25,1.6606648199445984,7.04390243902439,1.05,1.5,1.125,18.0,15.299999999999999,11.552,8.0864,8.0864,3.42,101832,Others,small_cap,2025-10-04 06:58:23.709412
NSE:GSEC10YEAR-EQ,MIRAEAMC - MAGS813ETF,29.29,2929.0,9.55,1.87,16.63,4.870927,15.663101604278074,1.13,1.1485267588695132,9.3954802259887,0.77,2.0,1.5,18.0,15.299999999999999,13.304,9.3128,9.3128,2.49,11248,Others,small_cap,2025-10-04 19:06:26.486743
NSE:PATINTLOG-EQ,PATEL INT. LOG. LTD,14.52,2904.0,10.93,1.44,17.57,5.102328,10.083333333333334,1.46,1.2441661923733636,9.548913043478262,0.84,2.0,1.5,18.0,15.299999999999999,14.056000000000001,9.8392,9.8392,2.28,102928,Others,small_cap,2025-10-04 06:58:23.673472
NSE:RANASUG-EQ,RANA SUGARS LTD.,14.45,2890.0,8.31,1.36,12.92,3.7338800000000005,10.624999999999998,1.29,1.2863777089783281,8.335483870967742,0.55,2.0,1.5,18.0,15.299999999999999,10.336,7.2352,7.2352,2.39,112504,Others,small_cap,2025-10-04 06:58:23.351954
NSE:NV20IETF-EQ,ICICI PRUDENTIAL NV20 ETF,14.41,2882.0,7.74,1.44,14.55,4.193309999999999,10.006944444444445,1.36,1.0639175257731959,7.864864864864865,0.85,2.0,1.5,18.0,15.299999999999999,11.64,8.148,8.148,3.07,445778,Others,small_cap,2025-10-04 05:21:33.267226
NSE:INTERNET-EQ,MIRAEAMC - INTERNET,14.17,2834.0,16.16,1.8,15.39,4.3615260000000005,7.872222222222222,1.34,2.1000649772579596,9.384146341463413,0.64,2.0,1.5,18.0,15.299999999999999,12.312000000000001,8.6184,8.6184,3.48,190301,Others,small_cap,2025-10-04 06:58:21.454370
NSE:NIBL-EQ,NRB INDUS. BEARINGS LTD.,28.04,2804.0,12.6,2.4,15.49,4.343396,11.683333333333334,1.48,1.6268560361523563,7.272300469483569,1.13,1.5,1.125,18.0,15.299999999999999,12.392000000000001,8.6744,8.6744,2.51,6277,Others,small_cap,2025-10-04 19:06:27.173094
NSE:AFIL-EQ,AKME FINTRADE (INDIA) LTD,9.32,2796.0,12.74,2.28,16.58,4.635768,4.087719298245615,1.41,1.5367913148371535,8.08780487804878,1.05,1.5,1.125,18.0,15.299999999999999,13.264,9.284799999999999,9.284799999999999,2.51,4413165,Others,small_cap,2025-10-04 05:21:33.267226
NSE:KMSUGAR-EQ,K M SUGAR MILLS LTD,27.75,2775.0,13.28,1.4,16.11,4.470525,19.821428571428573,1.44,1.648665425201738,9.050561797752808,0.78,2.0,1.5,18.0,15.299999999999999,12.888,9.0216,9.0216,3.19,45482,Others,small_cap,2025-10-04 10:06:05.761791
NSE:HDFCPVTBAN-EQ,HDFCAMC - HDFCPVTBAN,27.58,2758.0,14.38,2.19,13.8,3.8060400000000003,12.593607305936073,1.11,2.084057971014493,6.865671641791046,1.01,1.5,1.125,18.0,15.299999999999999,11.040000000000001,7.728,7.728,2.44,37437,Others,small_cap,2025-10-04 10:06:06.676632
NSE:LEXUS-EQ,LEXUS GRANITO (INDIA) LTD,27.49,2749.0,7.23,1.8,15.01,4.126249,15.27222222222222,1.04,0.9633577614923385,7.817708333333334,0.92,2.5,1.875,25.0,21.25,18.012,12.6084,12.6084,2.65,2944,Technology,small_cap,2025-10-05 08:24:34.541065
NSE:RKDL-EQ,RAVI KUMAR DIST. LTD.,27.46,2746.0,12.86,1.23,12.51,3.435246,22.325203252032523,1.11,2.055955235811351,6.58421052631579,0.9,2.0,1.5,18.0,15.299999999999999,10.008000000000001,7.0056,7.0056,2.98,28358,Others,small_cap,2025-10-04 10:06:07.372780
